日付,場コード,レース,判定,主役艇,スコア,着順,配当,波乱正誤,主役正誤
20260617,05,9R,堅め,1,0.096,1-3-5,1480,○,◎
20260617,05,10R,波乱,4,-0.096,1-4-2,1490,×,○
20260617,05,11R,堅め,1,0.271,1-2-6,1390,○,◎
20260617,05,12R,混戦,4,-0.014,1-5-4,2300,-,○
20260617,07,1R,波乱,4,-0.178,1-4-2,1130,×,○
20260617,07,2R,混戦,1,0.039,2-1-6,1650,-,○
20260617,07,3R,波乱,4,-0.109,2-4-1,1800,×,○
20260617,07,4R,混戦,1,-0.008,2-3-1,1250,-,○
20260617,07,5R,混戦,1,0.035,1-2-6,950,-,◎
20260617,07,6R,堅め,1,0.301,2-6-3,5360,×,×
20260617,07,7R,堅め,1,0.232,6-1-3,26170,×,○
20260617,07,8R,堅め,1,0.231,1-5-3,810,○,◎
20260617,07,9R,混戦,1,-0.015,3-4-1,4660,-,○
20260617,07,10R,堅め,1,0.144,1-6-2,5830,×,◎
20260617,07,11R,混戦,1,0.045,1-3-2,1480,-,◎
20260617,07,12R,混戦,1,0.011,1-3-4,1370,-,◎
20260617,08,1R,混戦,1,0.087,1-4-2,1470,-,◎
20260617,08,2R,混戦,1,0.088,1-3-6,4700,-,◎
20260617,08,3R,混戦,4,-0.02,1-2-3,640,-,×
20260617,08,4R,混戦,1,0.022,2-1-3,2810,-,○
20260617,08,5R,混戦,4,-0.045,4-2-1,8340,-,◎
20260617,08,6R,混戦,4,-0.088,1-4-5,900,-,○
20260617,08,7R,混戦,1,0.048,1-2-5,1280,-,◎
20260617,08,8R,混戦,4,-0.042,2-4-5,71980,-,○
20260617,08,9R,混戦,1,0.045,1-2-6,4880,-,◎
20260617,08,10R,混戦,1,-0.02,1-2-3,810,-,◎
20260617,08,11R,混戦,4,0.025,5-1-4,36750,-,○
20260617,08,12R,混戦,4,-0.049,1-4-2,1150,-,○
20260617,09,1R,堅め,1,0.295,1-3-6,2900,○,◎
20260617,09,2R,混戦,1,0.061,2-3-5,6950,-,×
20260617,09,3R,波乱,4,-0.131,5-6-2,12220,○,×
20260617,09,4R,混戦,4,-0.037,6-3-1,4330,-,×
20260617,09,5R,堅め,1,0.179,1-4-2,1480,○,◎
20260617,09,6R,混戦,1,0.026,2-3-4,27110,-,×
20260617,09,7R,混戦,1,0.036,2-1-3,680,-,○
20260617,09,8R,混戦,1,-0.005,2-1-3,2030,-,○
20260617,09,9R,波乱,4,-0.28,4-5-2,2490,×,◎
20260617,09,10R,混戦,4,-0.053,2-5-6,13240,-,×
20260617,09,11R,堅め,1,0.209,1-4-5,770,○,◎
20260617,09,12R,混戦,1,-0.024,1-4-6,630,-,◎
20260617,12,1R,混戦,1,0.004,2-1-4,880,-,○
20260617,12,2R,波乱,4,-0.266,4-2-1,4160,×,◎
20260617,12,3R,混戦,1,-0.064,1-4-2,2070,-,◎
20260617,12,4R,混戦,1,-0.089,3-4-2,2910,-,×
20260617,12,5R,堅め,1,0.273,6-1-3,17710,×,○
20260617,12,6R,波乱,4,-0.374,3-5-2,5960,○,×
20260617,12,7R,波乱,4,-0.331,1-4-2,1780,×,○
20260617,12,8R,混戦,1,-0.015,1-2-6,13270,-,◎
20260617,12,9R,波乱,4,-0.217,2-1-3,3680,×,×
20260617,12,10R,波乱,4,-0.168,1-3-4,1320,×,○
20260617,12,11R,混戦,1,-0.025,2-1-3,2260,-,○
20260617,12,12R,堅め,1,0.295,1-3-6,670,○,◎
20260617,13,1R,混戦,1,0.061,3-1-2,1400,-,○
20260617,13,2R,堅め,1,0.103,4-2-1,25020,×,○
20260617,13,3R,混戦,1,0.078,2-5-3,1630,-,×
20260617,13,4R,波乱,4,-0.156,2-6-5,11940,○,×
20260617,13,5R,混戦,1,0.083,3-6-1,5650,-,○
20260617,13,6R,波乱,4,-0.109,1-4-6,1020,×,○
20260617,13,7R,混戦,1,-0.042,2-3-4,5720,-,×
20260617,13,8R,混戦,4,0.034,1-4-3,620,-,○
20260617,13,9R,波乱,4,-0.169,1-2-4,860,×,○
20260617,13,10R,堅め,1,0.109,1-6-3,1580,○,◎
20260617,13,11R,堅め,1,0.26,5-3-6,2330,○,×
20260617,13,12R,混戦,1,0.067,3-1-5,4730,-,○
20260617,17,1R,混戦,4,0.023,1-3-5,3420,-,×
20260617,17,2R,混戦,1,0.005,1-3-2,1810,-,◎
20260617,17,3R,混戦,4,0.021,3-1-2,1590,-,×
20260617,17,4R,波乱,4,-0.229,2-4-3,5820,○,○
20260617,17,5R,堅め,1,0.201,5-4-3,2390,○,×
20260617,17,6R,波乱,4,-0.349,4-5-3,2070,×,◎
20260617,17,7R,混戦,4,0.005,6-2-3,3210,-,×
20260617,17,8R,波乱,4,-0.112,5-3-1,20180,○,×
20260617,17,9R,堅め,1,0.163,1-2-4,1920,○,◎
20260617,17,10R,混戦,1,0.058,1-3-5,860,-,◎
20260617,17,11R,堅め,1,0.253,5-3-1,21170,×,○
20260617,17,12R,混戦,1,0.023,1-2-3,890,-,◎
20260617,18,1R,堅め,1,0.229,5-4-6,28370,×,×
20260617,18,2R,堅め,1,0.113,1-2-3,860,○,◎
20260617,18,3R,混戦,4,-0.039,1-6-5,10150,-,×
20260617,18,4R,堅め,1,0.101,5-2-3,64500,×,×
20260617,18,5R,波乱,4,-0.135,6-5-2,64290,○,×
20260617,18,6R,混戦,1,0.004,2-1-3,1360,-,○
20260617,18,7R,混戦,1,0.045,1-5-6,2330,-,◎
20260617,18,8R,混戦,1,-0.048,4-2-6,7250,-,×
20260617,18,9R,堅め,1,0.098,1-4-2,1610,○,◎
20260617,18,10R,混戦,4,-0.086,2-1-4,1410,-,○
20260617,18,11R,混戦,1,-0.053,2-3-4,910,-,×
20260617,18,12R,混戦,1,-0.023,1-2-3,550,-,◎
20260617,19,1R,混戦,1,-0.065,2-1-6,10440,-,○
20260617,19,2R,堅め,1,0.177,1-3-2,750,○,◎
20260617,19,3R,波乱,4,-0.291,1-3-2,810,×,×
20260617,19,4R,堅め,1,0.091,1-3-2,1110,○,◎
20260617,19,5R,混戦,4,-0.038,1-2-4,950,-,○
20260617,19,6R,混戦,1,-0.006,1-5-2,890,-,◎
20260617,19,7R,堅め,1,0.205,1-4-5,2230,○,◎
20260617,21,1R,堅め,1,0.14,1-5-4,4290,○,◎
20260617,21,2R,混戦,1,-0.012,1-4-2,1440,-,◎
20260617,21,3R,混戦,4,-0.024,1-5-3,1540,-,×
20260617,21,4R,堅め,1,0.092,1-2-3,640,○,◎
20260617,21,5R,堅め,1,0.325,3-1-5,9980,×,○
20260617,21,6R,混戦,1,0.033,3-4-1,6570,-,○
20260617,21,7R,混戦,4,-0.031,1-5-2,8070,-,×
20260617,21,8R,混戦,1,0.078,2-3-1,2540,-,○
20260617,21,9R,堅め,1,0.16,1-2-5,690,○,◎
20260617,21,10R,混戦,1,-0.073,2-1-6,1870,-,○
20260617,21,11R,堅め,1,0.198,3-1-2,15170,×,○
20260617,21,12R,堅め,1,0.148,1-4-3,1730,○,◎
20260617,22,1R,堅め,1,0.14,1-5-3,1320,○,◎
20260617,22,2R,混戦,1,-0.013,2-5-3,16540,-,×
20260617,22,3R,混戦,4,0.065,2-3-5,4180,-,×
20260617,22,4R,波乱,4,-0.214,2-5-4,5520,○,○
20260617,22,5R,混戦,1,-0.032,2-1-4,960,-,○
20260617,22,6R,堅め,1,0.178,1-6-2,580,○,◎
20260617,22,7R,堅め,1,0.224,1-3-2,360,○,◎
20260617,22,8R,混戦,1,0.063,1-2-4,1070,-,◎
20260617,22,9R,混戦,4,0.071,3-1-4,7530,-,○
20260617,22,10R,混戦,1,0.065,1-3-2,750,-,◎
20260617,22,11R,堅め,1,0.124,2-1-3,2780,○,○
20260617,22,12R,混戦,4,-0.065,4-1-2,11200,-,◎
20260617,24,1R,混戦,1,-0.077,3-2-4,15420,-,×
20260617,24,2R,混戦,1,0.025,1-2-4,900,-,◎
20260617,24,3R,波乱,4,-0.092,5-4-1,12950,○,○
20260617,24,4R,堅め,1,0.146,4-1-6,25110,×,○
20260617,24,5R,波乱,4,-0.195,3-1-2,3310,×,×
20260617,24,6R,波乱,4,-0.113,1-6-4,3690,×,○
20260617,24,7R,波乱,4,-0.302,2-5-3,17770,○,×
20260617,24,8R,堅め,1,0.156,1-3-2,690,○,◎
20260617,24,9R,混戦,4,0.064,2-1-3,2820,-,×
20260617,24,10R,波乱,4,-0.141,1-3-5,1060,×,×
20260617,24,11R,堅め,1,0.213,1-2-5,570,○,◎
20260617,24,12R,混戦,1,0.046,1-4-2,610,-,◎
20260618,01,1R,波乱,4,-0.091,2-5-3,6150,○,×
20260618,01,2R,混戦,1,-0.025,1-4-6,1690,-,◎
20260618,01,3R,混戦,1,-0.086,1-3-4,1250,-,◎
20260618,01,4R,混戦,4,-0.004,5-2-4,21370,-,○
20260618,01,5R,波乱,4,-0.136,1-5-4,13500,○,○
20260618,01,6R,混戦,4,0.061,6-2-3,213090,-,×
20260618,01,7R,堅め,1,0.22,1-5-6,4710,○,◎
20260618,01,8R,堅め,1,0.12,1-4-3,6760,×,◎
20260618,01,9R,波乱,4,-0.165,1-3-2,1300,×,×
20260618,01,10R,混戦,1,0.028,1-3-4,1070,-,◎
20260618,01,11R,波乱,4,-0.137,1-2-5,2660,×,×
20260618,01,12R,混戦,4,-0.045,1-2-4,690,-,○
20260618,02,1R,波乱,4,-0.214,1-2-4,2170,×,○
20260618,02,2R,混戦,4,-0.034,2-1-5,2720,-,×
20260618,02,3R,堅め,1,0.13,3-2-1,3280,○,○
20260618,02,4R,堅め,1,0.212,2-6-3,3610,○,×
20260618,02,5R,波乱,4,-0.121,2-1-4,1780,×,○
20260618,02,6R,混戦,4,-0.026,2-4-5,2230,-,○
20260618,02,7R,堅め,1,0.338,3-1-4,4610,○,○
20260618,02,8R,混戦,1,-0.025,2-6-4,3480,-,×
20260618,02,9R,波乱,4,-0.109,2-1-5,2650,×,×
20260618,02,10R,混戦,4,-0.028,2-1-5,6000,-,×
20260618,02,11R,混戦,1,0.067,5-6-1,100260,-,○
20260618,02,12R,混戦,4,-0.031,1-4-2,2790,-,○
20260618,04,1R,混戦,1,0.026,3-4-5,4720,-,×
20260618,04,2R,堅め,1,0.406,1-6-2,2630,○,◎
20260618,04,3R,波乱,4,-0.283,4-1-5,1170,×,◎
20260618,04,4R,混戦,4,0.058,1-2-3,980,-,×
20260618,04,5R,混戦,1,0.049,2-1-3,13230,-,○
20260618,04,6R,混戦,1,0.084,2-3-4,16930,-,×
20260618,04,7R,混戦,4,-0.055,3-6-2,2260,-,×
20260618,04,8R,波乱,4,-0.211,3-2-4,14510,○,○
20260618,04,9R,混戦,4,0.084,1-3-4,3030,-,○
20260618,04,10R,堅め,1,0.199,2-6-1,19680,×,○
20260618,04,11R,混戦,4,-0.081,1-5-3,1840,-,×
20260618,04,12R,混戦,1,0.053,2-1-5,3710,-,○
20260618,05,1R,混戦,1,0.036,1-4-3,21800,-,◎
20260618,05,2R,波乱,4,-0.254,1-2-5,7220,○,×
20260618,05,3R,波乱,4,-0.195,4-6-5,1370,×,◎
20260618,05,4R,堅め,1,0.123,1-6-4,24500,×,◎
20260618,05,5R,混戦,1,0.03,3-2-1,2970,-,○
20260618,05,6R,波乱,4,-0.176,4-5-1,1350,×,◎
20260618,05,7R,堅め,1,0.189,1-3-4,430,○,◎
20260618,05,8R,混戦,1,-0.046,1-2-3,1650,-,◎
20260618,05,9R,混戦,4,0.067,1-2-6,850,-,×
20260618,05,10R,混戦,1,0.009,1-4-2,580,-,◎
20260618,05,11R,堅め,1,0.297,1-3-6,540,○,◎
20260618,05,12R,混戦,1,0.057,1-5-4,1040,-,◎
20260618,07,2R,混戦,1,0.083,5-2-6,3800,-,×
20260618,07,3R,混戦,1,0.031,2-5-1,2160,-,○
20260618,07,4R,混戦,1,0.021,6-4-3,4390,-,×
20260618,07,5R,混戦,4,0.007,3-4-1,9960,-,○
20260618,07,6R,混戦,4,-0.064,1-3-4,1890,-,○
20260618,07,7R,混戦,1,0.003,1-3-5,520,-,◎
20260618,07,8R,堅め,1,0.131,6-1-4,3450,○,○
20260618,07,9R,波乱,4,-0.103,4-1-6,1840,×,◎
20260618,07,10R,堅め,1,0.155,1-5-3,5770,×,◎
20260618,07,11R,堅め,1,0.228,1-6-5,5390,×,◎
20260618,07,12R,混戦,1,-0.022,1-3-2,2420,-,◎
20260618,08,1R,混戦,1,0.015,1-5-3,8490,-,◎
20260618,08,2R,混戦,1,0.02,1-3-4,2120,-,◎
20260618,08,3R,混戦,4,-0.066,1-3-2,790,-,×
20260618,08,4R,混戦,1,0.016,3-5-4,26560,-,×
20260618,08,5R,混戦,1,0.013,1-3-4,1220,-,◎
20260618,08,6R,混戦,1,0.057,1-4-2,960,-,◎
20260618,08,7R,混戦,1,0.027,1-3-2,1420,-,◎
20260618,08,8R,混戦,1,0.036,1-2-4,2920,-,◎
20260618,08,9R,混戦,1,-0.026,4-5-1,5880,-,○
20260618,08,10R,混戦,1,-0.026,2-3-4,18750,-,×
20260618,08,11R,混戦,1,0.07,1-2-3,870,-,◎
20260618,08,12R,混戦,1,-0.07,1-4-3,2990,-,◎
20260618,09,1R,堅め,1,0.148,1-2-4,490,○,◎
20260618,09,2R,混戦,1,0.081,5-1-3,5780,-,○
20260618,09,3R,波乱,4,-0.167,1-5-3,3430,×,×
20260618,09,4R,混戦,1,0.059,5-1-3,5820,-,○
20260618,09,5R,堅め,1,0.191,1-3-6,6090,×,◎
20260618,09,6R,混戦,4,-0.08,6-4-1,6650,-,○
20260618,09,7R,混戦,1,0.017,5-2-4,9820,-,×
20260618,09,8R,混戦,1,0.074,2-3-6,3450,-,×
20260618,09,9R,混戦,1,-0.052,1-2-3,1720,-,◎
20260618,09,10R,堅め,1,0.156,3-2-1,5610,×,○
20260618,09,11R,堅め,1,0.096,1-3-4,340,○,◎
20260618,09,12R,堅め,1,0.241,4-5-1,4470,○,○
20260618,13,1R,波乱,4,-0.103,3-6-1,1490,×,×
20260618,13,2R,波乱,4,-0.23,1-4-3,1350,×,○
20260618,13,3R,混戦,1,0.037,5-3-4,1300,-,×
20260618,13,4R,混戦,1,0.039,1-2-3,760,-,◎
20260618,13,5R,波乱,4,-0.125,1-2-4,3760,×,○
20260618,13,6R,堅め,1,0.112,1-4-6,1250,○,◎
20260618,13,7R,波乱,4,-0.285,4-1-2,1640,×,◎
20260618,13,8R,堅め,1,0.258,6-3-2,62140,×,×
20260618,13,9R,堅め,1,0.309,1-3-6,2980,○,◎
20260618,13,10R,波乱,4,-0.18,6-1-4,7200,○,○
20260618,13,11R,混戦,4,0.026,1-2-4,2110,-,○
20260618,13,12R,堅め,1,0.196,1-3-4,2120,○,◎
20260618,17,1R,堅め,1,0.189,5-6-2,40850,×,×
20260618,17,2R,波乱,4,-0.125,3-4-6,1070,×,○
20260618,17,3R,波乱,4,-0.121,3-2-5,2780,×,×
20260618,17,4R,波乱,4,-0.097,4-6-2,2890,×,◎
20260618,17,5R,堅め,1,0.242,1-4-3,1350,○,◎
20260618,17,6R,混戦,4,-0.064,1-6-2,10920,-,×
20260618,17,7R,堅め,1,0.101,1-2-4,3190,○,◎
20260618,17,8R,波乱,4,-0.15,1-3-5,8160,○,×
20260618,17,9R,堅め,1,0.114,1-5-4,3450,○,◎
20260618,17,10R,混戦,4,-0.043,1-4-6,7090,-,○
20260618,17,11R,混戦,1,0.035,1-3-4,700,-,◎
20260618,17,12R,混戦,1,0.024,5-1-2,11340,-,○
20260618,18,1R,堅め,1,0.37,1-3-2,540,○,◎
20260618,18,2R,混戦,1,-0.054,1-3-4,840,-,◎
20260618,18,3R,混戦,4,0.048,1-3-2,640,-,×
20260618,18,4R,堅め,1,0.312,2-4-1,12150,×,○
20260618,18,5R,混戦,1,-0.079,2-6-4,3200,-,×
20260618,18,6R,波乱,4,-0.092,2-1-5,7420,○,×
20260618,18,7R,波乱,4,-0.235,4-6-2,9410,○,◎
20260618,18,8R,波乱,4,-0.144,1-5-3,15890,○,×
20260618,18,9R,波乱,4,-0.131,2-4-5,10490,○,○
20260618,18,10R,混戦,1,0.078,5-2-1,10490,-,○
20260618,18,11R,波乱,4,-0.138,1-2-4,2450,×,○
20260618,18,12R,混戦,1,-0.016,1-3-2,1140,-,◎
20260618,20,1R,混戦,1,0.036,1-4-2,880,-,◎
20260618,20,2R,堅め,1,0.091,1-4-2,4380,○,◎
20260618,20,3R,混戦,1,0.079,1-4-3,12000,-,◎
20260618,20,4R,混戦,1,0.071,4-1-3,30620,-,○
20260618,20,5R,堅め,1,0.093,1-2-4,350,○,◎
20260618,20,6R,堅め,1,0.193,3-4-1,9380,×,○
20260618,20,7R,波乱,4,-0.109,1-4-3,550,×,○
20260618,20,8R,堅め,1,0.316,1-3-2,350,○,◎
20260618,20,9R,堅め,1,0.107,1-2-4,800,○,◎
20260618,20,10R,混戦,4,0.06,1-3-2,1450,-,×
20260618,20,11R,混戦,4,0.08,1-3-2,1080,-,×
20260618,20,12R,混戦,1,0.044,1-2-3,650,-,◎
20260618,21,1R,堅め,1,0.096,1-4-6,3480,○,◎
20260618,21,2R,波乱,4,-0.205,1-3-5,1770,×,×
20260618,21,3R,堅め,1,0.172,1-3-2,600,○,◎
20260618,21,4R,堅め,1,0.265,1-4-3,910,○,◎
20260618,21,5R,堅め,1,0.298,1-5-2,1280,○,◎
20260618,21,6R,波乱,4,-0.09,3-1-6,6240,○,×
20260618,21,7R,混戦,4,-0.05,3-1-5,8650,-,×
20260618,21,8R,混戦,4,-0.068,1-2-3,1000,-,×
20260618,21,9R,堅め,1,0.257,1-4-3,11290,×,◎
20260618,21,10R,堅め,1,0.136,1-2-5,1300,○,◎
20260618,21,11R,堅め,1,0.167,1-2-5,1940,○,◎
20260618,21,12R,波乱,4,-0.099,3-4-6,9190,○,○
20260618,24,1R,混戦,1,0.013,5-1-6,9140,-,○
20260618,24,2R,波乱,4,-0.161,1-4-5,2370,×,○
20260618,24,3R,混戦,4,0.06,1-3-2,1080,-,×
20260618,24,4R,混戦,1,0.012,3-1-6,5550,-,○
20260618,24,5R,堅め,1,0.184,1-5-2,2450,○,◎
20260618,24,6R,混戦,1,-0.027,6-1-3,6110,-,○
20260618,24,7R,堅め,1,0.126,1-4-2,1710,○,◎
20260618,24,8R,波乱,4,-0.147,1-2-6,7100,○,×
20260618,24,9R,堅め,1,0.105,1-2-6,2090,○,◎
20260618,24,10R,混戦,1,0.045,1-3-2,1250,-,◎
20260618,24,11R,堅め,1,0.133,1-3-5,930,○,◎
20260618,24,12R,堅め,1,0.169,3-1-5,3220,○,○
20260619,02,1R,波乱,4,-0.175,3-2-1,31150,○,×
20260619,02,2R,波乱,4,-0.124,2-6-3,7560,○,×
20260619,02,3R,混戦,4,-0.057,3-2-6,1340,-,×
20260619,02,4R,波乱,4,-0.215,2-4-5,1530,×,○
20260619,02,5R,波乱,4,-0.128,1-6-3,65630,○,×
20260619,02,6R,混戦,1,-0.04,1-2-3,5090,-,◎
20260619,02,7R,堅め,1,0.292,1-2-6,1590,○,◎
20260619,02,8R,混戦,1,0.046,5-6-1,2150,-,○
20260619,02,9R,堅め,1,0.236,3-5-2,2970,○,×
20260619,02,10R,混戦,4,-0.05,6-2-4,30060,-,○
20260619,02,11R,波乱,4,-0.14,1-4-3,2180,×,○
20260619,02,12R,堅め,1,0.23,1-4-3,760,○,◎
20260619,04,1R,混戦,1,-0.01,2-5-6,7150,-,×
20260619,04,2R,堅め,1,0.276,1-5-2,6470,×,◎
20260619,04,3R,混戦,1,0.024,2-3-1,1820,-,○
20260619,04,4R,混戦,4,-0.023,1-3-5,6150,-,×
20260619,04,5R,堅め,1,0.121,2-6-5,14800,×,×
20260619,04,6R,波乱,4,-0.098,2-5-4,2850,×,○
20260619,04,7R,堅め,1,0.217,5-6-3,3610,○,×
20260619,04,8R,波乱,4,-0.142,4-2-6,9920,○,◎
20260619,04,9R,堅め,1,0.157,3-1-6,1720,○,○
20260619,04,10R,波乱,4,-0.192,2-5-4,12660,○,○
20260619,04,11R,混戦,1,0.082,2-4-1,2730,-,○
20260619,04,12R,堅め,1,0.372,1-3-2,3390,○,◎
20260619,05,1R,混戦,1,-0.078,4-3-5,2660,-,×
20260619,05,2R,混戦,1,0.056,3-5-6,4990,-,×
20260619,05,3R,混戦,1,-0.061,1-2-3,890,-,◎
20260619,05,4R,波乱,4,-0.09,2-1-6,950,×,×
20260619,05,5R,波乱,4,-0.133,2-3-5,5150,○,×
20260619,05,6R,混戦,1,-0.085,2-1-3,1360,-,○
20260619,05,7R,堅め,1,0.271,2-1-3,480,○,○
20260619,05,8R,堅め,1,0.254,1-3-4,1240,○,◎
20260619,05,9R,堅め,1,0.178,6-2-1,2080,○,○
20260619,05,10R,堅め,1,0.231,1-2-3,400,○,◎
20260619,05,11R,堅め,1,0.234,2-1-5,3470,○,○
20260619,05,12R,堅め,1,0.172,1-2-6,3060,○,◎
20260619,07,1R,混戦,4,-0.007,1-3-4,3510,-,○
20260619,07,2R,混戦,1,0.078,3-5-2,4050,-,×
20260619,07,3R,波乱,4,-0.35,1-4-3,6050,○,○
20260619,07,4R,混戦,4,-0.055,3-2-6,8710,-,×
20260619,07,5R,混戦,1,-0.041,1-2-5,1560,-,◎
20260619,07,6R,波乱,4,-0.165,1-5-4,4780,×,○
20260619,07,7R,波乱,4,-0.186,1-2-4,1430,×,○
20260619,07,8R,混戦,1,0.042,2-5-3,2030,-,×
20260619,07,9R,混戦,1,0.021,1-4-2,890,-,◎
20260619,07,10R,堅め,1,0.205,1-3-2,790,○,◎
20260619,07,11R,堅め,1,0.137,1-2-3,480,○,◎
20260619,07,12R,波乱,4,-0.097,2-4-5,6680,○,○
20260619,09,1R,堅め,1,0.527,1-3-2,580,○,◎
20260619,09,2R,混戦,1,-0.022,2-3-5,8980,-,×
20260619,09,3R,波乱,4,-0.334,3-1-6,23930,○,×
20260619,09,4R,波乱,4,-0.096,1-4-3,8020,○,○
20260619,09,5R,堅め,1,0.2,1-2-5,1080,○,◎
20260619,09,6R,混戦,4,-0.023,1-3-5,2870,-,×
20260619,09,7R,混戦,1,0.011,2-3-1,9290,-,○
20260619,09,8R,波乱,4,-0.194,3-1-4,620,×,○
20260619,09,9R,混戦,1,0.08,1-2-5,430,-,◎
20260619,09,10R,堅め,1,0.304,1-5-3,490,○,◎
20260619,09,11R,混戦,1,0.061,1-2-4,300,-,◎
20260619,09,12R,混戦,4,0.026,1-4-2,810,-,○
20260619,11,1R,混戦,1,0.002,1-2-4,680,-,◎
20260619,11,2R,混戦,4,0.039,3-2-4,7560,-,○
20260619,11,3R,堅め,1,0.356,5-6-2,7030,×,×
20260619,11,4R,混戦,4,-0.065,3-5-2,6790,-,×
20260619,11,5R,混戦,4,0.01,1-5-2,3620,-,×
20260619,11,6R,混戦,1,0.035,2-1-3,3580,-,○
20260619,11,7R,堅め,1,0.197,1-2-6,950,○,◎
20260619,11,8R,混戦,1,-0.015,1-2-3,1090,-,◎
20260619,11,9R,波乱,4,-0.164,4-3-1,14220,○,◎
20260619,11,10R,混戦,4,0.0,1-3-4,1230,-,○
20260619,11,11R,混戦,4,0.008,1-2-4,490,-,○
20260619,11,12R,混戦,1,0.077,1-3-4,880,-,◎
20260619,13,1R,混戦,1,-0.063,3-6-2,3980,-,×
20260619,13,2R,混戦,4,-0.044,1-5-2,1230,-,×
20260619,13,3R,混戦,1,0.026,3-1-2,930,-,○
20260619,13,4R,混戦,4,-0.072,2-4-3,5150,-,○
20260619,13,5R,堅め,1,0.218,5-2-1,11810,×,○
20260619,13,6R,堅め,1,0.108,1-4-3,1670,○,◎
20260619,13,7R,波乱,4,-0.225,4-2-1,4070,×,◎
20260619,13,8R,堅め,1,0.23,1-2-6,540,○,◎
20260619,13,9R,堅め,1,0.094,5-1-4,3810,○,○
20260619,13,10R,堅め,1,0.116,3-1-5,830,○,○
20260619,13,11R,堅め,1,0.142,1-2-3,1410,○,◎
20260619,13,12R,堅め,1,0.106,1-6-5,6790,×,◎
20260619,17,1R,混戦,4,0.075,1-2-3,690,-,×
20260619,17,2R,堅め,1,0.104,1-3-2,1700,○,◎
20260619,17,3R,波乱,4,-0.272,3-4-5,1200,×,○
20260619,17,4R,混戦,1,-0.068,4-1-3,4600,-,○
20260619,17,5R,堅め,1,0.11,4-1-3,6460,×,○
20260619,17,6R,堅め,1,0.138,3-1-2,1090,○,○
20260619,17,7R,混戦,1,-0.009,5-2-3,2870,-,×
20260619,17,8R,混戦,1,0.018,2-4-1,4610,-,○
20260619,17,9R,混戦,1,0.021,3-6-1,5910,-,○
20260619,17,10R,混戦,1,-0.014,2-1-6,1960,-,○
20260619,17,11R,混戦,1,-0.008,3-2-6,20260,-,×
20260619,17,12R,混戦,4,-0.06,1-4-5,2000,-,○
20260619,18,1R,堅め,1,0.29,1-4-6,3680,○,◎
20260619,18,2R,波乱,4,-0.112,1-6-4,2520,×,○
20260619,18,3R,堅め,1,0.118,1-2-4,940,○,◎
20260619,18,4R,堅め,1,0.187,1-6-2,12940,×,◎
20260619,18,5R,混戦,1,0.072,2-4-1,23810,-,○
20260619,18,6R,波乱,4,-0.223,4-5-1,22650,○,◎
20260619,18,7R,波乱,4,-0.115,3-1-5,6980,○,×
20260619,18,8R,波乱,4,-0.179,2-1-4,4960,×,○
20260619,18,9R,混戦,1,0.043,1-4-2,1440,-,◎
20260619,18,10R,波乱,4,-0.101,1-3-4,670,×,○
20260619,18,11R,混戦,4,-0.037,2-3-4,4990,-,○
20260619,18,12R,混戦,4,0.018,1-4-3,620,-,○
20260619,20,1R,混戦,1,0.014,2-1-6,3890,-,○
20260619,20,2R,堅め,1,0.145,5-1-2,3010,○,○
20260619,20,3R,波乱,4,-0.137,1-5-4,1490,×,○
20260619,20,4R,波乱,4,-0.195,1-4-6,800,×,○
20260619,20,5R,混戦,1,0.067,3-4-2,77860,-,×
20260619,20,6R,堅め,1,0.345,2-1-6,6210,×,○
20260619,20,7R,波乱,4,-0.137,4-1-6,1610,×,◎
20260619,20,8R,堅め,1,0.15,1-4-3,5200,×,◎
20260619,20,9R,混戦,1,0.012,4-1-2,2790,-,○
20260619,20,10R,堅め,1,0.334,3-6-1,1930,○,○
20260619,20,11R,混戦,1,0.031,1-3-4,370,-,◎
20260619,21,1R,堅め,1,0.202,1-2-6,630,○,◎
20260619,21,2R,波乱,4,-0.123,5-1-4,9820,○,○
20260619,21,3R,堅め,1,0.229,4-1-5,9410,×,○
20260619,21,4R,混戦,4,0.064,4-1-6,10610,-,◎
20260619,21,5R,堅め,1,0.135,4-2-1,6780,×,○
20260619,21,6R,混戦,1,-0.086,3-1-6,46560,-,○
20260619,21,7R,混戦,4,0.025,2-4-1,3640,-,○
20260619,21,8R,波乱,4,-0.188,1-3-2,1370,×,×
20260619,21,9R,堅め,1,0.331,1-3-5,870,○,◎
20260619,21,10R,混戦,1,-0.001,1-3-2,990,-,◎
20260619,21,11R,混戦,4,0.036,1-6-2,11140,-,×
20260619,21,12R,混戦,1,0.087,1-3-4,780,-,◎
20260619,24,1R,混戦,1,0.054,2-3-6,8210,-,×
20260619,24,2R,混戦,4,0.028,1-2-4,1700,-,○
20260619,24,3R,混戦,4,0.017,1-2-6,3260,-,×
20260619,24,4R,波乱,4,-0.105,1-4-5,2040,×,○
20260619,24,5R,混戦,1,0.013,1-4-6,3810,-,◎
20260619,24,6R,波乱,4,-0.175,3-2-4,10260,○,○
20260619,24,7R,混戦,1,0.021,5-2-6,6270,-,×
20260619,24,8R,堅め,1,0.115,1-4-2,2400,○,◎
20260619,24,9R,堅め,1,0.23,1-3-4,2120,○,◎
20260619,24,10R,堅め,1,0.285,3-4-6,13590,×,×
20260619,24,11R,波乱,4,-0.141,1-4-3,1610,×,○
